ID,FECHA,ESTATUS,TRANSPORTADORA,NÚMERO GUIA,DEPARTAMENTO DESTINO,CIUDAD DESTINO,VALOR DE COMPRA EN PRODUCTOS,GANANCIA,TOTAL EN PRECIOS DE PROVEEDOR,PRECIO FLETE,COSTO DEVOLUCION FLETE,FECHA DE ÚLTIMO MOVIMIENTO,NOVEDAD,CATEGORÍAS
4640616,16-11-2025,ENTREGADO,STARKEN,257439920,BIO - BIO,CHIGUAYANTE,28900,14067.5,7990,6842.5,0,17-11-2025,,"Moda, Belleza, Otro"
4640481,16-11-2025,ENTREGADO,STARKEN,257422281,ÑUBLE,QUILLON,26900,13057.5,7000,6842.5,0,17-11-2025,,"Belleza, Hogar, Otro"
4640140,16-11-2025,ENTREGADO,STARKEN,257445907,ANTOFAGASTA,CALAMA,26990,12731,7000,7259,0,18-11-2025,,"Salud, Bienestar"
4639075,16-11-2025,ENTREGADO,STARKEN,257440084,METROPOLITANA DE SANTIAGO,PUDAHUEL,43350,21896,15980,5474,0,17-11-2025,,"Moda, Belleza, Otro"
4639036,16-11-2025,ENTREGADO,STARKEN,257445991,VALPARAISO,VALPARAISO,40485,20059,14000,6426,0,18-11-2025,,"Salud, Bienestar"
4638925,16-11-2025,ENTREGADO,STARKEN,257422307,MAULE,PELLUHUE,26900,12307.8,7000,7592.2,0,17-11-2025,,"Belleza, Hogar, Otro"
4638077,16-11-2025,ENTREGADO,STARKEN,257440230,METROPOLITANA DE SANTIAGO,SANTIAGO,28900,15436,7990,5474,0,17-11-2025,,"Moda, Belleza, Otro"
4638067,16-11-2025,CANCELADO,STARKEN,,METROPOLITANA DE SANTIAGO,SANTIAGO,43350,,15980,5474,0,16-11-2025,,"Moda, Belleza, Otro"
4637780,16-11-2025,ENTREGADO,STARKEN,257446115,ATACAMA,VALLENAR,26990,12469.2,7000,7520.8,0,18-11-2025,,"Salud, Bienestar"
4637755,16-11-2025,ENTREGADO,STARKEN,257444422,ANTOFAGASTA,CALAMA,28900,13651,7990,7259,0,17-11-2025,,"Moda, Belleza, Otro"
4637319,16-11-2025,ENTREGADO,STARKEN,257446147,ANTOFAGASTA,CALAMA,40485,19226,14000,7259,0,18-11-2025,,"Salud, Bienestar"
4637316,16-11-2025,ENTREGADO,STARKEN,257440369,ANTOFAGASTA,CALAMA,28900,13651,7990,7259,0,17-11-2025,,"Moda, Belleza, Otro"
4637282,16-11-2025,PENDIENTE CONFIRMACION,STARKEN,,BIO - BIO,LOS ANGELES,40485,,14000,6842.5,0,16-11-2025,,"Salud, Bienestar"
4636020,16-11-2025,ENTREGADO,STARKEN,257440529,METROPOLITANA DE SANTIAGO,RECOLETA,28900,15436,7990,5474,0,17-11-2025,,"Moda, Belleza, Otro"
4635573,16-11-2025,ENTREGADO,STARKEN,257440594,ÑUBLE,SAN CARLOS,43350,20527.5,15980,6842.5,0,17-11-2025,,"Moda, Belleza, Otro"
4635256,16-11-2025,ENTREGADO,STARKEN,257440661,VALPARAISO,VALPARAISO,28900,14484,7990,6426,0,17-11-2025,,"Moda, Belleza, Otro"
4634853,16-11-2025,ENTREGADO,STARKEN,257446691,ATACAMA,COPIAPO,26990,13207,7000,6783,0,18-11-2025,,"Salud, Bienestar"
4634639,16-11-2025,PENDIENTE CONFIRMACION,STARKEN,,ANTOFAGASTA,ANTOFAGASTA,28900,,7990,7259,0,16-11-2025,,"Moda, Belleza, Otro"
4634236,16-11-2025,CANCELADO,STARKEN,,METROPOLITANA DE SANTIAGO,CONCHALI,28900,,7990,5474,0,19-11-2025,,"Moda, Belleza, Otro"
4633936,16-11-2025,CANCELADO,STARKEN,,METROPOLITANA DE SANTIAGO,PAINE,26990,,7000,5950,0,16-11-2025,,"Salud, Bienestar"
4633284,16-11-2025,CANCELADO,STARKEN,,BIO - BIO,PENCO,25990,,8500,6842.5,0,16-11-2025,,"Moda, Belleza"
4632946,16-11-2025,CANCELADO,STARKEN,,METROPOLITANA DE SANTIAGO,COLINA,28900,,7990,5950,0,16-11-2025,,"Moda, Belleza, Otro"
4632647,15-11-2025,DEVOLUCION,STARKEN,257676443,METROPOLITANA DE SANTIAGO,PADRE HURTADO,28900,,7990,5950,5950,20-11-2025,RECHAZADO POR CLIENTE,"Moda, Belleza, Otro"
4631206,15-11-2025,CANCELADO,STARKEN,,BIO - BIO,CONCEPCION,28900,,7990,6842.5,0,16-11-2025,,"Moda, Belleza, Otro"
4631196,15-11-2025,ENTREGADO,STARKEN,257494483,ANTOFAGASTA,CALAMA,25990,10231,8500,7259,0,20-11-2025,,"Moda, Belleza"
4630852,15-11-2025,ENTREGADO,STARKEN,257676459,METROPOLITANA DE SANTIAGO,INDEPENDENCIA,28900,15436,7990,5474,0,20-11-2025,,"Moda, Belleza, Otro"
4630751,15-11-2025,ENTREGADO,STARKEN,257441381,ARAUCANIA,LAUTARO,28900,14067.5,7990,6842.5,0,17-11-2025,,"Moda, Belleza, Otro"
4630531,15-11-2025,ENTREGADO,STARKEN,257494506,LIBERTADOR GENERAL BERNARDO O`HIGGINS,RENGO,25990,11064,8500,6426,0,18-11-2025,,"Moda, Belleza"
4629908,15-11-2025,DEVOLUCION,STARKEN,257441580,LIBERTADOR GENERAL BERNARDO O`HIGGINS,LOLOL,43350,,15980,7092.4,7092.4,17-11-2025,RECHAZADO POR CLIENTE,"Moda, Belleza, Otro"
4626283,15-11-2025,ENTREGADO,STARKEN,257460943,LOS LAGOS,PUERTO MONTT,26990,13147.5,7000,6842.5,0,18-11-2025,,"Salud, Bienestar"
4625836,15-11-2025,ENTREGADO,STARKEN,257396004,LIBERTADOR GENERAL BERNARDO O`HIGGINS,GRANEROS,25990,10397.6,8500,7092.4,0,17-11-2025,,"Moda, Belleza"
4625426,15-11-2025,ENTREGADO,STARKEN,257445009,ANTOFAGASTA,CALAMA,28900,13651,7990,7259,0,17-11-2025,,"Moda, Belleza, Otro"
4625155,15-11-2025,DEVOLUCION,STARKEN,257445070,MAULE,CURICO,28900,,7990,6842.5,6842.5,17-11-2025,NO SE UBICA DESTINATARIO,"Moda, Belleza, Otro"
4625108,15-11-2025,CANCELADO,STARKEN,,VALPARAISO,QUILLOTA,43350,,15980,6426,0,16-11-2025,,"Moda, Belleza, Otro"
4624777,15-11-2025,CANCELADO,STARKEN,,ANTOFAGASTA,ANTOFAGASTA,22900,,2700,7259,0,16-11-2025,,"Moda, Tecnología, Belleza"
4624776,15-11-2025,CANCELADO,STARKEN,,ANTOFAGASTA,ANTOFAGASTA,22900,,2700,7259,0,16-11-2025,,"Moda, Tecnología, Belleza"
4624775,15-11-2025,CANCELADO,STARKEN,,ATACAMA,VALLENAR,22900,,2700,7520.8,0,16-11-2025,,"Moda, Tecnología, Belleza"
4624772,15-11-2025,CANCELADO,STARKEN,,LOS RIOS,LA UNION,22900,,2700,7592.2,0,16-11-2025,,"Moda, Tecnología, Belleza"
4624769,15-11-2025,CANCELADO,STARKEN,,ANTOFAGASTA,ANTOFAGASTA,22900,,2700,7259,0,16-11-2025,,"Moda, Tecnología, Belleza"
4624768,15-11-2025,CANCELADO,STARKEN,,LOS LAGOS,PUERTO VARAS,22900,,2700,6842.5,0,16-11-2025,,"Moda, Tecnología, Belleza"
4624766,15-11-2025,CANCELADO,STARKEN,,ATACAMA,CALDERA,22900,,2700,6783,0,16-11-2025,,"Moda, Tecnología, Belleza"
4624763,15-11-2025,CANCELADO,STARKEN,,LOS LAGOS,OSORNO,22900,,2700,6842.5,0,16-11-2025,,"Moda, Tecnología, Belleza"
4624762,15-11-2025,CANCELADO,STARKEN,,ATACAMA,ALTO DEL CARMEN,22900,,2700,7520.8,0,16-11-2025,,"Moda, Tecnología, Belleza"
4624761,15-11-2025,CANCELADO,STARKEN,,LOS RIOS,VALDIVIA,22900,,2700,6842.5,0,16-11-2025,,"Moda, Tecnología, Belleza"
4624759,15-11-2025,CANCELADO,STARKEN,,ANTOFAGASTA,ANTOFAGASTA,22900,,2700,7259,0,16-11-2025,,"Moda, Tecnología, Belleza"
4624757,15-11-2025,CANCELADO,STARKEN,,ANTOFAGASTA,ANTOFAGASTA,22900,,2700,7259,0,16-11-2025,,"Moda, Tecnología, Belleza"
4624753,15-11-2025,CANCELADO,STARKEN,,ANTOFAGASTA,ANTOFAGASTA,22900,,2700,7259,0,16-11-2025,,"Moda, Tecnología, Belleza"
4624752,15-11-2025,CANCELADO,STARKEN,,ATACAMA,CALDERA,22900,,2700,6783,0,16-11-2025,,"Moda, Tecnología, Belleza"
4624747,15-11-2025,CANCELADO,STARKEN,,ANTOFAGASTA,ANTOFAGASTA,22900,,2700,7259,0,16-11-2025,,"Moda, Tecnología, Belleza"
4624746,15-11-2025,CANCELADO,STARKEN,,LOS LAGOS,PUERTO MONTT,22900,,2700,6842.5,0,16-11-2025,,"Moda, Tecnología, Belleza"
4624745,15-11-2025,CANCELADO,STARKEN,,LOS LAGOS,PUERTO MONTT,22900,,2700,6842.5,0,16-11-2025,,"Moda, Tecnología, Belleza"
4624740,15-11-2025,CANCELADO,STARKEN,,ANTOFAGASTA,ANTOFAGASTA,22900,,2700,7259,0,15-11-2025,,"Moda, Tecnología, Belleza"
4624736,15-11-2025,CANCELADO,STARKEN,,ANTOFAGASTA,ANTOFAGASTA,22900,,2700,7259,0,16-11-2025,,"Moda, Tecnología, Belleza"
4624536,14-11-2025,PENDIENTE CONFIRMACION,STARKEN,,MAULE,VICHUQUEN,28900,,7990,8722.7,0,14-11-2025,,"Moda, Belleza, Otro"
4624376,14-11-2025,CANCELADO,STARKEN,,ÑUBLE,CHILLAN,26900,,7000,6842.5,0,16-11-2025,,"Belleza, Hogar, Otro"
4624362,14-11-2025,ENTREGADO,STARKEN,257422369,ÑUBLE,CHILLAN,26900,13057.5,7000,6842.5,0,17-11-2025,,"Belleza, Hogar, Otro"
4624043,14-11-2025,ENTREGADO,STARKEN,257676465,MAULE,SAN JAVIER,28900,13317.8,7990,7592.2,0,20-11-2025,,"Moda, Belleza, Otro"
4624027,14-11-2025,CANCELADO,STARKEN,,MAULE,SAN JAVIER,43350,,15980,7592.2,0,19-11-2025,,"Moda, Belleza, Otro"
4623832,14-11-2025,DEVOLUCION,STARKEN,257589305,METROPOLITANA DE SANTIAGO,QUILICURA,26900,,7000,5474,5474,19-11-2025,RECHAZADO POR CLIENTE,"Belleza, Hogar, Otro"
4623705,14-11-2025,ENTREGADO,BLUE,2153438000,VALPARAISO,SANTO DOMINGO,28900,13639.61,7990,7270.39,0,19-11-2025,,"Moda, Belleza, Otro"
4623524,14-11-2025,ENTREGADO,VELOCES,V4001841578,METROPOLITANA DE SANTIAGO,PUENTE ALTO,28900,15555,7990,5355,0,21-11-2025,,"Moda, Belleza, Otro"
4623148,14-11-2025,NOVEDAD,STARKEN,257595924,METROPOLITANA DE SANTIAGO,QUINTA NORMAL,43350,,15980,5474,0,19-11-2025,DIRECCION INCORRECTA,"Moda, Belleza, Otro"
4622782,14-11-2025,DEVOLUCION,STARKEN,257445134,ANTOFAGASTA,CALAMA,28900,,7990,7259,7259,17-11-2025,,"Moda, Belleza, Otro"
4622307,14-11-2025,ENTREGADO,STARKEN,257461371,ATACAMA,COPIAPO,40485,19702,14000,6783,0,18-11-2025,,"Salud, Bienestar"
4621072,14-11-2025,DEVOLUCION,STARKEN,257437250,BIO - BIO,TALCAHUANO,22900,,2700,6842.5,6842.5,17-11-2025,RECHAZADO POR CLIENTE,"Moda, Tecnología, Belleza"
4620572,14-11-2025,EN DESTINO,STARKEN,257347496,METROPOLITANA DE SANTIAGO,PAINE,20990,,3900,5950,0,18-11-2025,RECHAZADO POR CLIENTE,"Cocina, Hogar, Otro"
4620075,14-11-2025,ENTREGADO,STARKEN,257347530,MAULE,CURICO,43350,20527.5,15980,6842.5,0,17-11-2025,,"Moda, Belleza, Otro"
4619798,14-11-2025,ENTREGADO,STARKEN,257347564,ÑUBLE,SAN CARLOS,28900,14067.5,7990,6842.5,0,17-11-2025,,"Moda, Belleza, Otro"
4619792,14-11-2025,ENTREGADO,STARKEN,257301733,LOS LAGOS,PUERTO MONTT,26990,13147.5,7000,6842.5,0,14-11-2025,,"Salud, Bienestar"
4618986,14-11-2025,CANCELADO,STARKEN,,LIBERTADOR GENERAL BERNARDO O`HIGGINS,GRANEROS,25990,,8500,7092.4,0,16-11-2025,,"Moda, Belleza"
4618929,14-11-2025,CANCELADO,STARKEN,,ANTOFAGASTA,ANTOFAGASTA,43350,,15980,7259,0,16-11-2025,,"Moda, Belleza, Otro"
4618795,14-11-2025,DEVOLUCION,STARKEN,257347634,METROPOLITANA DE SANTIAGO,SAN JOAQUIN,28900,,7990,5474,5474,17-11-2025,RECHAZADO POR CLIENTE,"Moda, Belleza, Otro"
4618588,14-11-2025,ENTREGADO,STARKEN,257347658,METROPOLITANA DE SANTIAGO,LA GRANJA,28900,15436,7990,5474,0,17-11-2025,,"Moda, Belleza, Otro"
4617037,14-11-2025,ENTREGADO,STARKEN,257301961,BIO - BIO,SANTA JUANA,26990,11267.3,7000,8722.7,0,14-11-2025,,"Salud, Bienestar"
4616565,14-11-2025,CANCELADO,STARKEN,,METROPOLITANA DE SANTIAGO,CURACAVI,43350,,15980,5950,0,16-11-2025,,"Moda, Belleza, Otro"
4616050,13-11-2025,ENTREGADO,STARKEN,257347697,METROPOLITANA DE SANTIAGO,COLINA,28900,14960,7990,5950,0,17-11-2025,,"Moda, Belleza, Otro"
4615937,13-11-2025,ENTREGADO,STARKEN,257340928,ANTOFAGASTA,CALAMA,26900,12641,7000,7259,0,17-11-2025,,"Belleza, Hogar, Otro"
4615925,13-11-2025,ENTREGADO,STARKEN,257347709,METROPOLITANA DE SANTIAGO,LA CISTERNA,28900,15436,7990,5474,0,17-11-2025,,"Moda, Belleza, Otro"
4615657,13-11-2025,ENTREGADO,STARKEN,257302070,METROPOLITANA DE SANTIAGO,MAIPU,40485,21011,14000,5474,0,14-11-2025,,"Salud, Bienestar"
4615364,13-11-2025,CANCELADO,STARKEN,,METROPOLITANA DE SANTIAGO,CALERA DE TANGO,28900,,7990,5950,0,16-11-2025,,"Moda, Belleza, Otro"
4615148,13-11-2025,ENTREGADO,STARKEN,257268799,MAULE,LINARES,26900,12307.8,7000,7592.2,0,14-11-2025,,"Belleza, Hogar, Otro"
4615060,13-11-2025,ENTREGADO,STARKEN,257302116,METROPOLITANA DE SANTIAGO,PEDRO AGUIRRE CERDA,26990,14516,7000,5474,0,14-11-2025,,"Salud, Bienestar"
4614239,13-11-2025,ENTREGADO,STARKEN,257445186,COQUIMBO,COQUIMBO,28900,14127,7990,6783,0,17-11-2025,,"Moda, Belleza, Otro"
4613747,13-11-2025,ENTREGADO,VELOCES,V4001811167,METROPOLITANA DE SANTIAGO,INDEPENDENCIA,28900,15555,7990,5355,0,21-11-2025,Reprogramar entrega,"Moda, Belleza, Otro"
4613343,13-11-2025,ENTREGADO,BLUE,2150481384,ÑUBLE,EL CARMEN,28900,12860.35,7990,8049.65,0,14-11-2025,,"Moda, Belleza, Otro"
4613035,13-11-2025,ENTREGADO,BLUE,2150687140,BIO - BIO,TUCAPEL,26990,11940.35,7000,8049.65,0,14-11-2025,,"Salud, Bienestar"
4612874,13-11-2025,CANCELADO,STARKEN,,BIO - BIO,TUCAPEL,40485,,14000,8722.7,0,13-11-2025,,"Salud, Bienestar"
4612831,13-11-2025,ENTREGADO,STARKEN,257268829,BIO - BIO,NACIMIENTO,26900,12307.8,7000,7592.2,0,14-11-2025,,"Belleza, Hogar, Otro"
4612295,13-11-2025,ENTREGADO,STARKEN,257268914,LIBERTADOR GENERAL BERNARDO O`HIGGINS,SANTA CRUZ,26900,12807.6,7000,7092.4,0,14-11-2025,,"Belleza, Hogar, Otro"
4608565,13-11-2025,ENTREGADO,STARKEN,257268931,VALPARAISO,QUILLOTA,26900,13474,7000,6426,0,14-11-2025,,"Belleza, Hogar, Otro"
4608487,13-11-2025,ENTREGADO,STARKEN,257302486,ARAUCANIA,TEMUCO,26990,13147.5,7000,6842.5,0,14-11-2025,,"Salud, Bienestar"
4608414,13-11-2025,ENTREGADO,STARKEN,257268891,VALPARAISO,VILLA ALEMANA,26900,13474,7000,6426,0,14-11-2025,,"Belleza, Hogar, Otro"
4608242,13-11-2025,ENTREGADO,STARKEN,257302493,ANTOFAGASTA,ANTOFAGASTA,26990,12731,7000,7259,0,14-11-2025,,"Salud, Bienestar"
4607574,13-11-2025,CANCELADO,STARKEN,,MAULE,PELLUHUE,28900,,7990,7592.2,0,16-11-2025,,"Moda, Belleza, Otro"
4607433,12-11-2025,DEVOLUCION,STARKEN,257275929,MAULE,LINARES,28900,,7990,7592.2,7592.2,14-11-2025,NO SE UBICA DESTINATARIO,"Moda, Belleza, Otro"
4606373,12-11-2025,DEVOLUCION,STARKEN,257275998,METROPOLITANA DE SANTIAGO,PENALOLEN,28900,,7990,5474,5474,14-11-2025,RECHAZADO POR CLIENTE,"Moda, Belleza, Otro"
4606229,12-11-2025,ENTREGADO,BLUE,2150486122,LIBERTADOR GENERAL BERNARDO O`HIGGINS,SAN VICENTE,28900,13379.86,7990,7530.14,0,14-11-2025,,"Moda, Belleza, Otro"
4606051,12-11-2025,ENTREGADO,STARKEN,257276003,VALPARAISO,QUILPUE,28900,14484,7990,6426,0,14-11-2025,,"Moda, Belleza, Otro"
4604835,12-11-2025,DEVOLUCION,STARKEN,257276024,LOS LAGOS,PUERTO MONTT,43350,,15980,6842.5,6842.5,17-11-2025,RECHAZADO POR CLIENTE,"Moda, Belleza, Otro"
4603374,12-11-2025,CANCELADO,STARKEN,,ANTOFAGASTA,ANTOFAGASTA,43350,,15980,7259,0,13-11-2025,,"Moda, Belleza, Otro"
4603244,12-11-2025,CANCELADO,BLUE,,BIO - BIO,HUALPEN,26900,,7000,8049.65,0,13-11-2025,,"Belleza, Hogar, Otro"
4603177,12-11-2025,DEVOLUCION,STARKEN,257302545,ARAUCANIA,TEMUCO,26990,,7000,6842.5,6842.5,14-11-2025,RECHAZADO POR CLIENTE,"Salud, Bienestar"
4603000,12-11-2025,ENTREGADO,STARKEN,257302554,LIBERTADOR GENERAL BERNARDO O`HIGGINS,SANTA CRUZ,26990,12897.6,7000,7092.4,0,14-11-2025,,"Salud, Bienestar"
4602971,12-11-2025,DEVOLUCION,STARKEN,257302537,ANTOFAGASTA,ANTOFAGASTA,53980,,21000,7259,7259,14-11-2025,RECHAZADO POR CLIENTE,"Salud, Bienestar"
4602891,12-11-2025,REDESTINADA POR SOLICITUD DEL CLIENTE,STARKEN,257276014,METROPOLITANA DE SANTIAGO,ESTACION CENTRAL,28900,,7990,5474,0,14-11-2025,RECHAZADO POR CLIENTE,"Moda, Belleza, Otro"
4602740,12-11-2025,DEVOLUCION,STARKEN,257276038,METROPOLITANA DE SANTIAGO,LA FLORIDA,28900,,7990,5474,5474,14-11-2025,RECHAZADO POR CLIENTE,"Moda, Belleza, Otro"
4601221,12-11-2025,ENTREGADO,STARKEN,257302574,MAULE,CONSTITUCION,26990,12397.8,7000,7592.2,0,14-11-2025,,"Salud, Bienestar"
4600615,12-11-2025,RECHAZADO,STARKEN,257339852,METROPOLITANA DE SANTIAGO,MAIPU,25990,,8500,5474,0,03-12-2025,,"Moda, Belleza"
4597881,11-11-2025,CANCELADO,STARKEN,,METROPOLITANA DE SANTIAGO,LO PRADO,28900,,7990,5474,0,11-11-2025,,"Moda, Belleza, Otro"
4597850,11-11-2025,EN DESTINO,STARKEN,257276049,METROPOLITANA DE SANTIAGO,LO PRADO,28900,,7990,5474,0,14-11-2025,RECHAZADO POR CLIENTE,"Moda, Belleza, Otro"
4597351,11-11-2025,ENTREGADO,STARKEN,257115608,METROPOLITANA DE SANTIAGO,SANTIAGO,26900,14426,7000,5474,0,12-11-2025,,"Belleza, Hogar, Otro"
4597286,11-11-2025,CANCELADO,STARKEN,,ÑUBLE,CHILLAN,28900,,7990,6842.5,0,11-11-2025,,"Moda, Belleza, Otro"
4597246,11-11-2025,ENTREGADO,STARKEN,257276098,ÑUBLE,CHILLAN,28900,14067.5,7990,6842.5,0,14-11-2025,,"Moda, Belleza, Otro"
4596935,11-11-2025,ENTREGADO,STARKEN,257115564,ÑUBLE,CHILLAN,26900,13057.5,7000,6842.5,0,12-11-2025,,"Belleza, Hogar, Otro"
4595879,11-11-2025,ENTREGADO,STARKEN,257276088,VALPARAISO,QUILLOTA,43350,20944,15980,6426,0,14-11-2025,,"Moda, Belleza, Otro"
4595807,11-11-2025,CANCELADO,STARKEN,,ÑUBLE,PINTO,25990,,8500,8722.7,0,11-11-2025,,"Moda, Belleza"
4595799,11-11-2025,CANCELADO,STARKEN,,ÑUBLE,PINTO,25990,,8500,8722.7,0,11-11-2025,,"Moda, Belleza"
4595709,11-11-2025,ENTREGADO,STARKEN,257176415,ATACAMA,COPIAPO,25990,10707,8500,6783,0,14-11-2025,,"Moda, Belleza"
4595525,11-11-2025,DEVOLUCION,STARKEN,257176417,METROPOLITANA DE SANTIAGO,RENCA,25990,,8500,5474,5474,14-11-2025,RECHAZADO POR CLIENTE,"Moda, Belleza"
4595022,11-11-2025,ENTREGADO,STARKEN,257302610,METROPOLITANA DE SANTIAGO,PAINE,40485,20535,14000,5950,0,14-11-2025,,"Salud, Bienestar"
4594862,11-11-2025,PENDIENTE CONFIRMACION,STARKEN,,COQUIMBO,LA SERENA,28900,,7990,6783,0,11-11-2025,,"Moda, Belleza, Otro"
4594696,11-11-2025,ENTREGADO,STARKEN,257126891,ARAUCANIA,CURACAUTIN,40485,19642.5,14000,6842.5,0,12-11-2025,,"Salud, Bienestar"
4594345,11-11-2025,CANCELADO,STARKEN,,VALPARAISO,SAN ANTONIO,43350,,15980,6426,0,11-11-2025,,"Moda, Belleza, Otro"
4590438,10-11-2025,NOVEDAD,STARKEN,257127279,ANTOFAGASTA,ANTOFAGASTA,40485,,14000,7259,0,12-11-2025,RECHAZADO POR CLIENTE,"Salud, Bienestar"
4590221,10-11-2025,ENTREGADO,STARKEN,257120657,ANTOFAGASTA,ANTOFAGASTA,28900,13651,7990,7259,0,12-11-2025,NO SE UBICA DESTINATARIO,"Moda, Belleza, Otro"
4589773,10-11-2025,ENTREGADO,STARKEN,257127277,METROPOLITANA DE SANTIAGO,HUECHURABA,26990,14516,7000,5474,0,12-11-2025,,"Salud, Bienestar"
4587337,10-11-2025,ENTREGADO,STARKEN,257033476,BIO - BIO,CABRERO,28900,14067.5,7990,6842.5,0,11-11-2025,,"Moda, Belleza, Otro"
4587186,10-11-2025,ENTREGADO,STARKEN,257033670,METROPOLITANA DE SANTIAGO,SANTIAGO,28900,15436,7990,5474,0,11-11-2025,,"Moda, Belleza, Otro"
4586000,10-11-2025,ENTREGADO,STARKEN,257034173,ANTOFAGASTA,ANTOFAGASTA,26990,12731,7000,7259,0,11-11-2025,,"Salud, Bienestar"
4585702,10-11-2025,ENTREGADO,STARKEN,257034227,LIBERTADOR GENERAL BERNARDO O`HIGGINS,DONIHUE,40485,19392.6,14000,7092.4,0,11-11-2025,,"Salud, Bienestar"
4583586,10-11-2025,ENTREGADO,STARKEN,256941079,METROPOLITANA DE SANTIAGO,QUINTA NORMAL,43350,21896,15980,5474,0,10-11-2025,,"Moda, Belleza, Otro"
4581511,10-11-2025,ENTREGADO,STARKEN,256930401,ANTOFAGASTA,ANTOFAGASTA,26900,12641,7000,7259,0,10-11-2025,,"Belleza, Hogar, Otro"
4580531,09-11-2025,DEVOLUCION,STARKEN,256941367,METROPOLITANA DE SANTIAGO,MAIPU,28900,,7990,5474,5474,10-11-2025,RECHAZADO POR CLIENTE,"Moda, Belleza, Otro"
4578514,09-11-2025,ENTREGADO,STARKEN,256939396,ANTOFAGASTA,TOCOPILLA,26990,10648.5,7000,9341.5,0,10-11-2025,,"Salud, Bienestar"
4577555,09-11-2025,ENTREGADO,STARKEN,256942090,METROPOLITANA DE SANTIAGO,SANTIAGO,28900,15436,7990,5474,0,10-11-2025,,"Moda, Belleza, Otro"
4575814,09-11-2025,ENTREGADO,STARKEN,256942336,VALPARAISO,QUILPUE,28900,14484,7990,6426,0,10-11-2025,,"Moda, Belleza, Otro"
4575259,09-11-2025,ENTREGADO,STARKEN,256939583,ÑUBLE,YUNGAY,26990,12397.8,7000,7592.2,0,10-11-2025,,"Salud, Bienestar"
4574900,09-11-2025,ENTREGADO,STARKEN,256942656,MAULE,CURICO,28900,14067.5,7990,6842.5,0,10-11-2025,,"Moda, Belleza, Otro"
4574018,09-11-2025,ENTREGADO,STARKEN,256939693,VALPARAISO,VINA DEL MAR,40485,20059,14000,6426,0,11-11-2025,,"Salud, Bienestar"
4572800,09-11-2025,DEVOLUCION,STARKEN,256943218,COQUIMBO,COQUIMBO,43350,,15980,6783,6783,10-11-2025,RECHAZADO POR CLIENTE,"Moda, Belleza, Otro"
4572683,09-11-2025,DEVOLUCION,STARKEN,256943256,VALPARAISO,CARTAGENA,28900,,7990,7092.4,7092.4,10-11-2025,DIRECCION INCORRECTA,"Moda, Belleza, Otro"
4572468,09-11-2025,ENTREGADO,STARKEN,256943277,METROPOLITANA DE SANTIAGO,LA GRANJA,28900,15436,7990,5474,0,10-11-2025,,"Moda, Belleza, Otro"
4571850,08-11-2025,EN DESTINO,STARKEN,256943404,METROPOLITANA DE SANTIAGO,QUINTA NORMAL,57800,,23970,5474,0,10-11-2025,NO SE UBICA DESTINATARIO,"Moda, Belleza, Otro"
4571684,08-11-2025,EN REPARTO A DOMICILIO,STARKEN,256943464,ANTOFAGASTA,TALTAL,28900,,7990,9341.5,0,10-11-2025,,"Moda, Belleza, Otro"
4571185,08-11-2025,DEVOLUCION,STARKEN,256943616,ATACAMA,VALLENAR,28900,,7990,7520.8,7520.8,10-11-2025,RECHAZADO POR CLIENTE,"Moda, Belleza, Otro"
4571142,08-11-2025,ENTREGADO,BLUE,2147707774,BIO - BIO,SAN PEDRO DE LA PAZ,53980,25252.38,21000,7727.62,0,11-11-2025,,"Salud, Bienestar"
4570180,08-11-2025,DEVOLUCION,STARKEN,256931175,COQUIMBO,COQUIMBO,26900,,7000,6783,6783,10-11-2025,RECHAZADO POR CLIENTE,"Belleza, Hogar, Otro"
4569931,08-11-2025,ENTREGADO,STARKEN,256943733,METROPOLITANA DE SANTIAGO,SAN BERNARDO,28900,15436,7990,5474,0,10-11-2025,,"Moda, Belleza, Otro"
4568984,08-11-2025,ENTREGADO,STARKEN,256956141,COQUIMBO,LA SERENA,26990,13207,7000,6783,0,10-11-2025,,"Salud, Bienestar"
4568143,08-11-2025,DEVOLUCION,STARKEN,257034939,VALPARAISO,QUILPUE,26990,,7000,6426,6426,11-11-2025,RECHAZADO POR CLIENTE,"Salud, Bienestar"
4567846,08-11-2025,ENTREGADO,STARKEN,256944172,COQUIMBO,LA SERENA,28900,14127,7990,6783,0,10-11-2025,,"Moda, Belleza, Otro"
4566920,08-11-2025,ENTREGADO,BLUE,2147497671,ATACAMA,EL SALVADOR,26900,9508.08,7000,10391.91,0,10-11-2025,,"Belleza, Hogar, Otro"
4565793,08-11-2025,ENTREGADO,STARKEN,256944459,ANTOFAGASTA,CALAMA,43350,20111,15980,7259,0,10-11-2025,,"Moda, Belleza, Otro"
4565790,08-11-2025,CANCELADO,STARKEN,,METROPOLITANA DE SANTIAGO,QUINTA NORMAL,43350,,15980,5474,0,10-11-2025,,"Moda, Belleza, Otro"
4564204,07-11-2025,ENTREGADO,STARKEN,256944551,ATACAMA,COPIAPO,28900,14127,7990,6783,0,10-11-2025,,"Moda, Belleza, Otro"
4562618,07-11-2025,ENTREGADO,STARKEN,257034806,COQUIMBO,COQUIMBO,28900,14127,7990,6783,0,11-11-2025,,"Moda, Belleza, Otro"
